Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
8.17999999999987,-96.98708268294466,32.90001010274665,5031.702613288433,-0.049316264491699124,38.40002301270277,90.01242813537608
8.18999999999987,-96.98707050499851,32.900010117288005,5032.369583455771,-0.049353406180433136,38.41790993937123,90.01242601119601
8.19999999999987,-96.98705833533087,32.90001013182952,5033.036497637701,-0.04939047358970154,38.435769281980114,90.0124238649732
8.20999999999987,-96.98704617393733,32.90001014637113,5033.703354848635,-0.04942746670076777,38.453601017142006,90.01242169682719
8.21999999999987,-96.98703402081345,32.90001016091284,5034.37015409731,-0.04946438549463255,38.47140512144501,90.01241950687759
8.229999999999869,-96.98702187595478,32.900010175454625,5035.036894395867,-0.049501229952254006,38.48918157145241,90.01241729524409
8.239999999999869,-96.98700973935689,32.90001018999645,5035.703574758721,-0.04953800005431236,38.50693034370297,90.01241506204641
8.249999999999869,-96.98699761101535,32.90001020453831,5036.3701941991485,-0.0495746957814176,38.52465141471053,90.01241280740442
8.259999999999868,-96.98698549092569,32.900010219080166,5037.036751736105,-0.04961131711399213,38.54234476096425,90.01241053143792
8.269999999999868,-96.98697337908342,32.900010233622005,5037.703246381733,-0.04964786403227533,38.56001035892825,90.01240823426691
8.279999999999868,-96.98696127548408,32.9000102481638,5038.3696771549885,-0.04968433651638498,38.57764818504186,90.01240591601137
8.289999999999868,-96.98694918012319,32.90001026270553,5039.03604307369,-0.04972073454632598,38.59525821571931,90.01240357679139
8.299999999999867,-96.98693709299624,32.90001027724715,5039.702343159065,-0.04975705810182388,38.61284042734983,90.01240121672708
8.309999999999867,-96.98692501409877,32.900010291788675,5040.368576427797,-0.049793307162528895,38.63039479629753,90.01239883593867
8.319999999999867,-96.98691294342625,32.90001030633006,5041.034741903382,-0.04982948170791866,38.64792129890133,90.01239643454643
8.329999999999867,-96.98690088097415,32.90001032087129,5041.700838604778,-0.04986558171733142,38.665419911474935,90.01239401267073
8.339999999999867,-96.98688882673797,32.90001033541233,5042.366865557751,-0.04990160716992145,38.68289061030678,90.01239157043187
8.349999999999866,-96.98687678071316,32.90001034995316,5043.032821784664,-0.04993755804474543,38.700333371659966,90.0123891079504
8.359999999999866,-96.9868647428952,32.900010364493774,5043.698706311283,-0.04997343432060779,38.71774817177217,90.01238662534683
8.369999999999866,-96.98685271327952,32.90001037903412,5044.364518161106,-0.050009235976269224,38.7351349868556,90.01238412274175
8.379999999999866,-96.98684069186159,32.900010393574206,5045.030256361038,-0.05004496299021068,38.752493793096995,90.01238160025582
8.389999999999866,-96.98682867863683,32.900010408114,5045.695919940252,-0.050080615340870355,38.76982456665746,90.01237905800977
8.399999999999865,-96.98681667360067,32.90001042265346,5046.361507925651,-0.05011619300651373,38.78712728367251,90.0123764961244
8.409999999999865,-96.98680467674853,32.90001043719258,5047.02701934641,-0.05015169596522581,38.804401920251976,90.01237391472054
8.419999999999865,-96.98679268807584,32.90001045173132,5047.692453235111,-0.050187124194936164,38.821648452479906,90.01237131391906
8.429999999999865,-96.986780707578,32.90001046626969,5048.357808619791,-0.05022247767341538,38.83886685641455,90.01236869384101
8.439999999999864,-96.9867687352504,32.90001048080764,5049.023084533033,-0.05025775637836933,38.856057108088315,90.0123660546074
8.449999999999864,-96.98675677108842,32.90001049534515,5049.688280009687,-0.05029296028722344,38.873219183507594,90.01236339633937
8.459999999999864,-96.98674481508749,32.90001050988221,5050.35339408347,-0.05032808937730678,38.89035305865295,90.01236071915805
8.469999999999864,-96.98673286724292,32.90001052441878,5051.018425785828,-0.0503631436258731,38.90745870947881,90.01235802318466
8.479999999999864,-96.98672092755014,32.90001053895484,5051.683374156153,-0.05039812300992983,38.924536111913454,90.0123553085405
8.489999999999863,-96.98670899600447,32.90001055349038,5052.348238230435,-0.05043302750634874,38.9415852418591,90.01235257534697
8.499999999999863,-96.98669707260126,32.90001056802536,5053.013017046928,-0.050467857091919685,38.95860607519166,90.01234982372543
8.509999999999863,-96.98668515733588,32.90001058255977,5053.677709641624,-0.05050261174315489,38.97559858776083,90.01234705379743
8.519999999999863,-96.98667325020367,32.90001059709358,5054.342315058455,-0.05053729143658786,38.99256275538996,90.01234426568442
8.529999999999863,-96.98666135119991,32.90001061162677,5055.00683233341,-0.05057189614844279,39.00949855387593,90.0123414595081
8.539999999999862,-96.98664946032,32.900010626159315,5055.671260510424,-0.05060642585492538,39.026405958989265,90.01233863539005
8.549999999999862,-96.98663757755918,32.90001064069121,5056.335598628891,-0.05064088053199429,39.043284946473875,90.0123357934521
8.559999999999862,-96.9866257029128,32.90001065522239,5056.999845737288,-0.050675260155578515,39.06013549204721,90.01233293381588
8.569999999999862,-96.98661383637615,32.900010669752874,5057.664000873873,-0.05070956470128323,39.07695757139993,90.01233005660346
8.579999999999862,-96.98660197794452,32.90001068428262,5058.328063088259,-0.050743794144783326,39.09375116019614,90.01232716193653
8.589999999999861,-96.9865901276132,32.9000106988116,5058.992031426654,-0.050777948461451373,39.11051623407311,90.01232424993721
8.599999999999861,-96.98657828537746,32.900010713339796,5059.655904932991,-0.05081202762659963,39.127252768641334,90.01232132072744
8.60999999999986,-96.98656645123258,32.90001072786719,5060.319682655749,-0.05084603161529637,39.14396073948439,90.0123183744294
